image_id,healthy,multiple_diseases,rust,scab
Test_989,0.999382019,0,9.14814445422962E-05,0.0001849351
Test_990,0.0376041308,0,0.0425524712,0.0873418078
Test_991,0.0016554311,0,0.2504810691,0.0053376956
Test_992,0.0071707787,0,0.0021576057,0.9328306317
Test_993,0.0639092624,0,0.0512915365,0.3524405062
Test_994,0.1875672042,0,0.0161551386,0.6924512982
Test_995,0.0087138731,0,0.4630894661,0.0129683539
Test_996,0.0002851249,0,0.9890854955,0.0002108873
Test_997,0.0006391633,0,0.9879359007,0.0020275181
Test_998,0.0003423325,0,0.9977051616,0.0002669702
Test_999,0.0010578359,0,0.996052742,0.0004247647
Test_1000,0.0045636697,0,0.925321281,0.0028753676
Test_1001,0.0031156964,0,0.0169087015,0.6337448359
Test_1002,0.0006649955,0,0.9965869784,0.0002766828
Test_1003,0.000440453,0,0.0001427783,0.9983005524
Test_1004,0.0003227274,0,4.52075655630324E-05,0.9985769391
Test_1005,0.9976791143,0,0.0005678887,0.0006823713
Test_1006,0.0200818926,0,0.7601175308,0.011048113
Test_1007,0.0005463666,0,0.0005038058,0.9946182966
Test_1008,0.9559599161,0,0.0017734647,0.0363077782
Test_1009,0.0059228269,0,0.8755366206,0.0032328267
Test_1010,0.0053274324,0,0.981670022,0.0009836477
Test_1011,0.0002186998,0,0.9984470606,6.59401848679408E-05
Test_1012,0.001811754,0,0.0007939978,0.9888554811
Test_1013,0.0006322282,0,0.992182374,0.0005358876
Test_1014,0.0020190752,0,0.9468058348,0.0014698609
Test_1015,0.8055964708,0,0.0229054764,0.1539141834
Test_1016,0.0013920467,0,0.9948527217,0.0011584421
Test_1017,8.63808454596438E-05,0,0.9994052052,6.22542211203836E-05
Test_1018,0.0070312754,0,0.0046670148,0.9601805806
Test_1019,0.0053161527,0,0.8598176837,0.0028403043
Test_1020,0.0012485336,0,0.9948828816,0.0003184641
Test_1021,0.0058724862,0,0.8737659454,0.0208893102
Test_1022,0.005091113,0,0.9863442183,0.000559585
Test_1023,0.9989601374,0,0.000652721,0.0001344714
Test_1024,0.9979826808,0,0.0005582549,0.0007370415
Test_1025,0.0054036295,0,0.0019774358,0.9590539932
Test_1026,0.94986552,0,0.0124731539,0.0104739526
Test_1027,0.000244374,0,0.0003585059,0.9987050891
Test_1028,0.9588249922,0,0.0047014011,0.0134847406
Test_1029,0.9721482396,0,0.0069151022,0.0028921287
Test_1030,0.9869009256,0,0.0065558748,0.0042517642
Test_1031,9.07782232388854E-05,0,0.0001013228,0.9993389249
Test_1032,0.0012077993,0,0.0001685953,0.99252069
Test_1033,0.0006981969,0,0.9969768524,0.0001625827
Test_1034,0.0014363512,0,0.9584832191,0.0007292558
Test_1035,0.0076906173,0,0.9521023035,0.0013844211
Test_1036,0.9852243662,0,0.0054645077,0.0051442324
Test_1037,0.064154923,0,0.9122698903,0.0062712119
Test_1038,0.000078726,0,2.32673974096542E-05,0.9989832044
Test_1039,0.0001881089,0,8.58542261994444E-05,0.9951095581
Test_1040,0.015323272,0,0.0074233585,0.6772835851
Test_1041,0.0003281653,0,0.9511879683,0.0006967123
Test_1042,0.0027283265,0,0.9879313707,0.0002349595
Test_1043,0.0010181861,0,0.9926626086,0.0002157144
Test_1044,0.0002674478,0,0.0005960496,0.9868382215
Test_1045,0.0032322346,0,0.9616285563,0.0020311342
Test_1046,0.2165693939,0,0.0140570952,0.1670190543
Test_1047,0.9951416254,0,0.0004249405,0.00059065
Test_1048,0.0016496241,0,0.0012485727,0.9905918837
Test_1049,0.0015948856,0,0.0004480683,0.9958536029
Test_1050,0.00001784,0,0.9992650151,2.71967091975966E-05
Test_1051,0.0015387037,0,0.000325887,0.9885351062
Test_1052,0.0003763926,0,8.68202332640067E-05,0.9850447774
Test_1053,4.11521250498481E-05,0,0.9989434481,2.43183949351078E-05
Test_1054,0.9753381014,0,0.0109351678,0.0069899694
Test_1055,0.0009737404,0,0.0010108466,0.8380783796
Test_1056,0.0177225731,0,0.8850355148,0.0065715523
Test_1057,0.0021429423,0,0.0002193392,0.9941877127
Test_1058,0.993606925,0,0.0007052548,0.0042555742
Test_1059,0.0365078971,0,0.0072187237,0.8579984903
Test_1060,0.0008530258,0,0.00044761,0.9906817675
Test_1061,0.9548145533,0,0.0064870762,0.0241391733
Test_1062,0.9983180165,0,0.0005077635,0.0003817012
Test_1063,0.0005964082,0,0.9819933176,0.0005639329
Test_1064,0.0065139406,0,0.0021893468,0.8000458479
Test_1065,0.957664609,0,0.004897763,0.0321825519
Test_1066,0.0074861133,0,0.0022632596,0.9610543251
Test_1067,0.0165293701,0,0.0078862924,0.2532333732
Test_1068,0.0003645809,0,0.0003622125,0.9885541797
Test_1069,0.0081485696,0,0.9837430716,0.0016497343
Test_1070,0.8413869143,0,0.0092646228,0.009525409
Test_1071,0.0011493119,0,0.9878997803,0.0005013202
Test_1072,0.0016304201,0,0.0013423923,0.9404759407
Test_1073,0.0154052107,0,0.0171652995,0.9222368002
Test_1074,0.0001766898,0,0.9991983175,5.27352458448149E-05
Test_1075,0.0002793165,0,0.9912796021,0.0002630144
Test_1076,0.0007287651,0,0.0001327856,0.9808864594
Test_1077,0.9932991266,0,0.000743738,0.0017516756
Test_1078,0.0034771748,0,0.9922901392,0.0005989536
Test_1079,0.000318164,0,0.9956772923,0.0004159258
Test_1080,0.2783251703,0,0.2840529084,0.0249365289
Test_1081,0.0017420433,0,0.6963250637,0.0011980776
Test_1082,0.0103081185,0,0.0045436257,0.9782097936
Test_1083,0.9932023883,0,0.0012929417,0.002375403
Test_1084,0.0027131422,0,0.3841603398,0.0037591744
Test_1085,0.0003370805,0,0.0002469538,0.9949663877
Test_1086,8.02896684035659E-05,0,0.9965818524,6.58255812595598E-05
Test_1087,0.0050224601,0,0.0245634206,0.5264242887
Test_1088,0.0035598234,0,0.9666993022,0.0020531924
Test_1089,0.0006852738,0,0.0004197081,0.969189465
Test_1090,0.0878706276,0,0.0074902745,0.8895255923
Test_1091,0.9895232916,0,0.004997381,0.0015834331
Test_1092,0.7734364271,0,0.0019499536,0.0246583894
Test_1093,0.0006560698,0,0.0005860376,0.9971828461
Test_1094,0.8964853287,0,0.04974664,0.0290681534
Test_1095,2.22635080717737E-05,0,1.63849381351611E-05,0.9999166727
Test_1096,0.0006701256,0,0.0003829842,0.9961640239
Test_1097,0.9957507253,0,0.0011238465,0.002131715
Test_1098,0.6990765929,0,0.0023745904,0.2732861638
Test_1099,0.0018858367,0,0.0011596658,0.9919251204
Test_1100,0.0070352964,0,0.6780056357,0.0055557028
Test_1101,0.9885393977,0,0.0056984937,0.0025416885
Test_1102,0.0004786682,0,0.9963531494,0.0002609169
Test_1103,0.0330032483,0,0.3773782551,0.2726649642
Test_1104,0.6353724003,0,0.0249348041,0.2038533241
Test_1105,4.90721940877847E-05,0,3.99153286707587E-05,0.9992781878
Test_1106,0.9964028597,0,0.0013108975,0.0005582681
Test_1107,0.0036926474,0,0.8354437947,0.0017778866
Test_1108,0.9984862208,0,0.0003103115,0.0002047521
Test_1109,0.909218967,0,0.0352624767,0.0244659148
Test_1110,0.005428893,0,0.9736374617,0.001070313
Test_1111,0.0006599563,0,0.9956281781,0.0002459601
Test_1112,0.9960895777,0,0.0010795479,0.0012780603
Test_1113,0.0058145775,0,0.9920223951,0.0006648464
Test_1114,0.0023862056,0,0.9937030673,0.0006950494
Test_1115,0.0111473147,0,0.9638598561,0.0036716312
Test_1116,0.003003347,0,0.9675959349,0.0012488327
Test_1117,0.993372798,0,0.0009729333,0.0005391546
Test_1118,0.0002316341,0,0.9975289106,0.0001191649
Test_1119,0.0003273186,0,0.0002306676,0.9946166873
Test_1120,0.001853294,0,0.3352652192,0.0061803451
Test_1121,0.0009508725,0,0.8990017772,0.0064602233
Test_1122,2.10653543035733E-05,0,1.86170727829449E-05,0.9993208051
Test_1123,0.995200932,0,0.0015849887,0.0020025526
Test_1124,0.000297486,0,0.9973959923,0.0003090531
Test_1125,0.2664536536,0,0.0846567899,0.4938331544
Test_1126,0.9989519119,0,0.0003721334,0.0001152847
Test_1127,0.0007160854,0,0.000620422,0.9844824672
Test_1128,0.0246251486,0,0.9616638422,0.0016221653
Test_1129,0.0056531867,0,0.9828756452,0.0022787764
Test_1130,9.40791942412034E-05,0,9.04546322999522E-05,0.9988869429
Test_1131,0.9923957586,0,0.0034567858,0.0019698716
Test_1132,0.0057504633,0,0.2747690082,0.0456402637
Test_1133,0.2081988603,0,0.0121890688,0.7125700712
Test_1134,0.0074367793,0,0.7800232172,0.0343102142
Test_1135,0.9931824803,0,0.0035581603,0.0020353138
Test_1136,0.005982324,0,0.0047949716,0.953412652
Test_1137,0.0133960377,0,0.0028676663,0.947961688
Test_1138,0.0008049792,0,0.000213718,0.9914938211
Test_1139,0.0155023979,0,0.4008358121,0.0511670932
Test_1140,0.0011085984,0,0.0001253498,0.9964665174
Test_1141,0.0008031214,0,0.0007380456,0.9939337969
Test_1142,0.0008226616,0,0.9852399826,0.0004859854
Test_1143,0.0016428896,0,0.9590029716,0.0031826845
Test_1144,0.0002268651,0,0.9990587234,0.0001070241
Test_1145,0.1691547185,0,0.0382186882,0.7063330412
Test_1146,0.0003074849,0,0.9982042313,0.0002151305
Test_1147,0.0019146946,0,0.0011640869,0.9937556386
Test_1148,0.0004604927,0,0.9686117172,0.0005509703
Test_1149,0.0130139766,0,0.2699607015,0.0664196163
Test_1150,0.2433396578,0,0.1017093286,0.3947772682
Test_1151,0.9951215982,0,0.0024520915,0.0014226232
Test_1152,0.9955362082,0,0.0012934788,0.0006766621
Test_1153,0.0046384819,0,0.0009051269,0.9903101921
Test_1154,0.005272205,0,0.9916418791,0.000793686
Test_1155,0.0045581264,0,0.942240119,0.0055212579
Test_1156,0.0271483418,0,0.0004612947,0.9677451849
Test_1157,0.0004530418,0,0.0005483375,0.9858875275
Test_1158,0.0033144117,0,0.0066024922,0.3162773848
Test_1159,0.0001574628,0,0.9986551404,0.0001234196
Test_1160,0.9946711659,0,0.0028568143,0.0007484703
Test_1161,0.0009314684,0,0.9686800838,0.0007135067
Test_1162,0.0002425837,0,0.0001282547,0.996368587
Test_1163,0.9983104467,0,0.0002358457,0.0002987243
Test_1164,0.0048243171,0,0.9906659126,0.0005794878
Test_1165,0.0038360623,0,0.899635613,0.0018988522
Test_1166,0.0905388072,0,0.0297652967,0.1308720857
Test_1167,0.0009824139,0,0.8961824179,0.0008562527
Test_1168,0.0001123223,0,0.9988507032,7.17171933501959E-05
Test_1169,0.0008744798,0,0.0001577854,0.9944036603
Test_1170,0.6413639188,0,0.1192041188,0.0925135165
Test_1171,0.0011198878,0,0.0005233226,0.9944216013
Test_1172,0.9961861372,0,0.0015513439,0.0009481875
Test_1173,0.0275044087,0,0.1202491522,0.0851107314
Test_1174,6.85926643200219E-05,0,0.000028529,0.9991499782
Test_1175,0.0012430396,0,0.9770356417,0.0010859248
Test_1176,0.0095913308,0,0.0105267912,0.8614994884
Test_1177,0.9928455353,0,0.0012687299,0.0017333286
Test_1178,0.9986634254,0,0.0003795314,0.0003373327
Test_1179,0.0003664338,0,0.9974805713,0.0001967844
Test_1180,0.4515453279,0,0.0079058772,0.4479134083
Test_1181,0.0009284122,0,0.7628310919,0.0012145143
Test_1182,0.726301074,0,0.0024568848,0.2380465269
Test_1183,0.0023799879,0,0.032339111,0.2434205264
Test_1184,0.0037944424,0,0.9878028035,0.0020135716
Test_1185,0.0008775825,0,0.926620841,0.0005433318
Test_1186,0.0090248343,0,0.9484794736,0.001655877
Test_1187,0.0001804227,0,3.10995383188129E-05,0.9992464781
Test_1188,0.3208659589,0,0.0510800183,0.1352187097
Test_1189,0.0055717137,0,0.0453657843,0.0504437163
Test_1190,0.0029028379,0,0.8036116362,0.0034927099
Test_1191,0.0052104765,0,0.0021570874,0.965728581
Test_1192,0.005103589,0,0.98475492,0.0019806901
Test_1193,0.122194007,0,0.2999780774,0.0228194017
Test_1194,0.9971398115,0,0.0015833048,0.0003943575
Test_1195,0.9991553426,0,0.0002380826,7.073454617057E-05
Test_1196,0.006992823,0,0.0363319814,0.8417586088
Test_1197,0.0036528304,0,0.0016466283,0.9895215034
Test_1198,5.08121338498313E-05,0,0.9989120364,0.000060001
Test_1199,0.0001157997,0,0.9969158173,0.0001309631
Test_1200,0.0047852136,0,0.6947356462,0.0026459068
Test_1201,0.1410077512,0,0.0130228549,0.7317873836
Test_1202,0.0072822077,0,0.0012644476,0.9879301786
Test_1203,0.9978607893,0,0.0010413976,0.0004993355
Test_1204,0.0011651367,0,0.0501598045,0.0129643232
Test_1205,0.0009906929,0,0.9962860942,0.0006349754
Test_1206,0.1452806443,0,0.84693259,0.0025237289
Test_1207,6.28052566753468E-06,0,8.66982190927956E-06,0.9997639656
Test_1208,0.0001311502,0,0.0001070952,0.9968560934
Test_1209,0.0126332399,0,0.9725425839,0.0008332591
Test_1210,0.0003423636,0,0.0002062024,0.9977184534
Test_1211,0.000043323,0,6.65167535771616E-05,0.9951275587
Test_1212,0.2055637389,0,0.0036381599,0.7792012095
Test_1213,5.38810782018118E-05,0,0.000024569,0.9994059801
Test_1214,0.0002149637,0,0.0001550928,0.9978270531
Test_1215,0.0045810374,0,0.0008196192,0.9864606857
Test_1216,7.52722698962316E-05,0,0.9987047911,0.0001085077
Test_1217,0.0010457241,0,0.0014016451,0.9901785851
Test_1218,0.000941843,0,0.0008136823,0.9942768812
Test_1219,0.0005779091,0,0.9923405647,0.0011979681
Test_1220,0.0344568118,0,0.0106535703,0.9044308662
Test_1221,0.9788258672,0,0.0073989169,0.0022161568
Test_1222,0.0072071417,0,0.9178353548,0.0037806132
Test_1223,0.9366756678,0,0.0243717022,0.0259220693
Test_1224,0.0011393095,0,0.2668556869,0.0032594148
Test_1225,0.0004235871,0,0.9809961319,0.0012823737
Test_1226,8.13057995401323E-05,0,0.9960621595,9.97837632894516E-05
Test_1227,0.0074880691,0,0.9722082019,0.0033819408
Test_1228,0.0027280659,0,0.9925910234,0.0009072546
Test_1229,0.9888037443,0,0.002697556,0.0029485724
Test_1230,0.3610146642,0,0.6218193769,0.0070913499
Test_1231,0.9992893934,0,0.000131052,8.62091619637795E-05
Test_1232,0.99737674,0,0.0008416114,0.0008147227
Test_1233,0.0002408683,0,0.9783945084,0.000242751
Test_1234,0.0002019554,0,0.9986352921,0.0001666295
Test_1235,0.9964261055,0,0.0006636709,0.0002242719
Test_1236,0.0006451324,0,0.0011855129,0.9867894053
Test_1237,0.0025796068,0,0.6387170553,0.0440327376
Test_1238,0.0115119517,0,0.8069416285,0.0073172622
Test_1239,0.0817725584,0,0.017358806,0.8901292682
Test_1240,0.0331362523,0,0.8587940931,0.0093342932
Test_1241,0.9867888689,0,0.0028979264,0.0095090643
Test_1242,0.0028220166,0,0.0006920622,0.9816226959
Test_1243,0.0003007056,0,0.9828926325,0.0001224364
Test_1244,0.0018148071,0,0.0006287177,0.9958410263
Test_1245,0.0003442514,0,0.0001713764,0.9964969754
Test_1246,0.0095571531,0,0.003868314,0.9365667105
Test_1247,0.0025749956,0,0.991753459,0.000673059
Test_1248,0.0013411888,0,0.759060204,0.0009181201
Test_1249,0.0008484393,0,0.951282382,0.004705281
Test_1250,0.0070793172,0,0.0026398299,0.9373701811
Test_1251,0.0001754472,0,0.0001581611,0.9981012344
Test_1252,7.0589390816167E-05,0,0.9993848801,5.11156285938341E-05
Test_1253,0.0001887028,0,0.0001804481,0.9975546598
Test_1254,0.9974213839,0,0.0006220142,0.0014781365
Test_1255,0.0481075905,0,0.0313876309,0.7458350658
Test_1256,0.002429765,0,0.6836042404,0.0021219663
Test_1257,1.14968306661467E-05,0,0.000025728,0.9998363256
Test_1258,0.831834197,0,0.0059816763,0.1516950577
Test_1259,0.997838676,0,0.0007553578,0.0005354803
Test_1260,0.0266886242,0,0.0410681888,0.4006072879
Test_1261,0.0008641485,0,0.9897325635,0.0005439312
Test_1262,0.7007009983,0,0.0931471735,0.0315514542
Test_1263,0.0001889413,0,0.9894064069,0.0001634948
Test_1264,0.5684588552,0,0.0020564175,0.4087691307
Test_1265,0.2941592634,0,0.0098200571,0.6010564566
Test_1266,0.025871072,0,0.9691055417,0.0018301491
Test_1267,0.5396900773,0,0.0061024148,0.4500289857
Test_1268,0.0429781899,0,0.8805590868,0.0077374652
Test_1269,0.0010485039,0,0.879170537,0.0012366719
Test_1270,0.0004199223,0,0.6421506405,0.0005373842
Test_1271,0.000691031,0,0.0007579209,0.9967913628
Test_1272,0.0025525133,0,0.9956579208,0.000308398
Test_1273,0.9988127947,0,0.0002780155,0.0006495026
Test_1274,0.002131548,0,0.0014869694,0.9889198542
Test_1275,0.0246084668,0,0.9045364261,0.0068680393
Test_1276,0.0001000426,0,6.02038817305584E-05,0.9993193746
Test_1277,0.0035055696,0,0.9389279485,0.002039782
Test_1278,0.5227512121,0,0.0461098291,0.3967468143
Test_1279,0.0004257943,0,0.0001572934,0.9985170364
Test_1280,0.0051065222,0,0.9764047861,0.0023215867
Test_1281,0.0009451935,0,0.0899235085,0.0010161275
Test_1282,0.8110243082,0,0.0179891102,0.0900290385
Test_1283,0.0344140306,0,0.7917852998,0.0119866263
Test_1284,0.6072179675,0,0.1394305378,0.0598576553
Test_1285,0.9944353104,0,0.0010023365,0.0004452464
Test_1286,0.9874064326,0,0.0014767085,0.005712104
Test_1287,0.997611165,0,0.0002193243,0.0002515996
Test_1288,0.9568613172,0,0.0181022622,0.0130864661
Test_1289,0.0084591303,0,0.0078995386,0.9736722708
Test_1290,0.000136275,0,0.000055421,0.9898492098
Test_1291,0.0003127005,0,0.0008416777,0.9975743294
Test_1292,0.0066158148,0,0.912884891,0.0026643099
Test_1293,0.0086785713,0,0.041798234,0.6661194563
Test_1294,0.1914496869,0,0.0014463059,0.7840231061
Test_1295,8.04428564151749E-05,0,0.9993675947,3.23480744555127E-05
Test_1296,0.9976315498,0,0.0010071571,0.0006005033
Test_1297,0.011132272,0,0.008695635,0.7323583364
Test_1298,8.82632593857124E-05,0,0.9990464449,6.81132805766538E-05
Test_1299,0.0141370278,0,0.9182497263,0.006441386
Test_1300,0.0022009469,0,0.9836093783,0.0006780365
Test_1301,0.0022733309,0,0.6103751659,0.0125250593
Test_1302,0.0019049433,0,0.001157927,0.9950739145
Test_1303,0.0109029757,0,0.9782525897,0.0026265294
Test_1304,0.0055953572,0,0.8062732816,0.0142086269
Test_1305,0.0161681399,0,0.9290758967,0.0040476713
Test_1306,0.0011835765,0,0.0006734902,0.9890807271
Test_1307,0.001517438,0,0.9835642576,0.001061228
Test_1308,0.0023828663,0,0.0006593144,0.9911030531
Test_1309,0.9054614902,0,0.0493878201,0.0093237739
Test_1310,0.0319333449,0,0.0365361981,0.696249783
Test_1311,0.9960603714,0,0.0016747359,0.0009766873
Test_1312,0.0472062752,0,0.3469025195,0.1029721126
Test_1313,0.0026986774,0,0.9665263295,0.0011722178
Test_1314,0.0105574271,0,0.9616718292,0.0015437508
Test_1315,0.9982673526,0,0.0003969493,0.0005332064
Test_1316,0.9400237799,0,0.0070122741,0.0403195731
Test_1317,0.0004789731,0,0.0015118679,0.9925774336
Test_1318,0.0027192789,0,0.0053047864,0.9366832972
Test_1319,0.0001432993,0,0.9985668063,0.0001168143
Test_1320,0.0894815475,0,0.0024864031,0.903501153
Test_1321,0.0028531668,0,0.7922121882,0.0040944517
Test_1322,0.9725636244,0,0.0213681497,0.0011353918
Test_1323,0.0002097092,0,0.9977593422,0.0001271443
Test_1324,0.9941163063,0,0.0001707648,0.0040086373
Test_1325,0.0002332094,0,0.0002132462,0.9945790172
Test_1326,4.98337722092401E-05,0,5.93406257394236E-05,0.9992663264
Test_1327,0.0022407833,0,0.961710453,0.0063340766
Test_1328,0.0133499969,0,0.001752781,0.8943365216
Test_1329,0.0030088692,0,0.9899498224,0.0012402835
Test_1330,0.8907233477,0,0.0444903634,0.0200290512
Test_1331,0.0006290341,0,0.991528511,0.00072682
Test_1332,0.0005404642,0,0.0001206584,0.9982600212
Test_1333,0.0071358019,0,0.0027884333,0.9428710938
Test_1334,0.0146930125,0,0.003872535,0.9757633209
Test_1335,0.0004742093,0,0.996260047,0.0003135055
Test_1336,0.0080515677,0,0.9441596866,0.0042300401
Test_1337,0.0061953315,0,0.7776826024,0.0035734563
Test_1338,6.00026614847593E-05,0,0.9996597171,3.70296511391643E-05
Test_1339,0.9380308986,0,0.0298365317,0.0098361149
Test_1340,0.0142511073,0,0.0086769145,0.83899194
Test_1341,4.59223738289438E-05,0,0.9998690486,1.55160560098011E-05
Test_1342,0.0001623741,0,0.9740886688,0.000213952
Test_1343,0.0001195399,0,5.99762606725562E-05,0.9995861053
Test_1344,0.002207167,0,0.993850708,0.0003641664
Test_1345,0.0019576673,0,0.9766287804,0.0009198397
Test_1346,0.0222726855,0,0.0014885187,0.9130358696
Test_1347,0.0006583057,0,0.0002087637,0.9970920682
Test_1348,0.0145262033,0,0.0140985306,0.0220218133
Test_1349,0.0087381117,0,0.6324774027,0.0061111045
Test_1350,0.9909410477,0,0.0018388301,0.00171338
Test_1351,0.008325954,0,0.7408581972,0.0105912639
Test_1352,0.0004926621,0,0.9589840174,0.0005401263
Test_1353,0.9651325345,0,0.0018758032,0.0266679581
Test_1354,0.9960672259,0,0.0012326707,0.0013378677
Test_1355,0.9920507669,0,0.0045756348,0.0011877213
Test_1356,0.0012615956,0,0.0007499073,0.9942717552
Test_1357,0.0003422235,0,0.9898374677,0.0003935439
Test_1358,0.0001056744,0,2.00266076717526E-05,0.9997621775
Test_1359,0.9904214144,0,0.0014722886,0.0052734306
Test_1360,0.001147594,0,0.9968611598,0.0002206264
Test_1361,0.0044825925,0,0.9849069715,0.0014761982
Test_1362,0.0012326401,0,0.996573627,0.0004296564
Test_1363,3.26713889080565E-05,0,0.9963380694,5.81208660150878E-05
Test_1364,0.0015612781,0,0.9569808841,0.0007557218
Test_1365,0.9973870516,0,0.0003209178,0.0014737268
Test_1366,0.0131446822,0,0.004076364,0.9725800753
Test_1367,0.00127693,0,0.9770377278,0.001062018
Test_1368,0.0031565309,0,0.9651864767,0.0106341476
Test_1369,0.9977180362,0,0.0004240142,0.0006476353
Test_1370,0.0005172628,0,0.9962413907,0.0002976656
Test_1371,0.001452553,0,0.0005921853,0.9944819212
Test_1372,0.9948974848,0,0.001949242,0.0021340263
Test_1373,0.4833597243,0,0.2176083624,0.0275832526
Test_1374,0.0007885086,0,0.9697128534,0.0005253593
Test_1375,8.80593215697445E-05,0,0.0010187442,0.0008434847
Test_1376,0.988245368,0,0.0013699345,0.009250774
Test_1377,0.0080968319,0,0.9436497688,0.0063988022
Test_1378,0.0207783617,0,0.0420368686,0.0908457488
Test_1379,0.0011037381,0,0.0182640441,0.0185765512
Test_1380,0.0023431755,0,0.0236853007,0.0254892055
Test_1381,0.888953805,0,0.0033405721,0.0128047885
Test_1382,0.0002512808,0,0.9911460876,0.0001585368
Test_1383,0.0002489446,0,0.0003510495,0.9966520071
Test_1384,0.0001339902,0,0.0001012749,0.9972727895
Test_1385,0.0009294564,0,0.0008026676,0.9899673462
Test_1386,0.0085547362,0,0.8481402397,0.0042993608
Test_1387,0.0001558696,0,0.0001431998,0.9903809428
Test_1388,0.0005694934,0,0.9959255457,0.000637641
Test_1389,0.002108485,0,0.9170149565,0.037474297
Test_1390,0.0977229029,0,0.6874758005,0.0080949888
Test_1391,0.0001063941,0,0.9992421269,0.0001147988
Test_1392,0.0020982106,0,0.9816325903,0.0005714659
Test_1393,0.0081740227,0,0.8985325694,0.0033997656
Test_1394,0.0008338524,0,0.0034791795,0.9653065801
Test_1395,0.0016508264,0,0.8549345136,0.001074021
Test_1396,0.0031847334,0,0.1930934787,0.0042253169
Test_1397,0.0001569957,0,0.9964777231,0.0001524986
Test_1398,0.0018774752,0,0.990401268,0.0008980646
Test_1399,0.0006320554,0,0.9722681046,0.0004246825
Test_1400,0.0011553594,0,0.0005804471,0.9944866896
Test_1401,8.57393606565893E-05,0,4.27692029916216E-05,0.9993545413
Test_1402,0.9964365959,0,0.0006234999,0.0019561045
Test_1403,0.004047866,0,0.9576193094,0.0022994415
Test_1404,0.0296225753,0,0.9526885748,0.0023000371
Test_1405,0.0016587505,0,0.9822268486,0.0014098037
Test_1406,0.0003888638,0,0.9973739386,0.0002611626
Test_1407,0.001507765,0,0.0016971877,0.9561455846
Test_1408,0.9955273867,0,0.0004906263,0.0029440497
Test_1409,0.0339139216,0,0.1415302306,0.4656072557
Test_1410,0.0259699132,0,0.9167930484,0.0070189596
Test_1411,0.0002922119,0,0.0007808097,0.9958028793
Test_1412,0.0007364863,0,0.0003527882,0.9948051572
Test_1413,0.0014611932,0,0.0008121853,0.9534592628
Test_1414,0.0002444893,0,0.9914625883,0.0002186735
Test_1415,0.1486202776,0,0.0025995367,0.8170050383
Test_1416,0.9757881165,0,0.0017840378,0.0111121442
Test_1417,0.0015686061,0,0.0045588361,0.8655349612
Test_1418,0.0370945819,0,0.0621331222,0.2208639383
Test_1419,0.0006191037,0,0.9963724017,0.0004618025
Test_1420,0.0083807232,0,0.1367733777,0.4435249269
Test_1421,0.0003027447,0,0.0003709724,0.9953110814
Test_1422,0.00031276,0,0.9941318631,0.0001511484
Test_1423,0.0031209826,0,0.9500892758,0.0013567859
Test_1424,0.9859460592,0,0.0059674438,0.0028339576
Test_1425,0.0027169934,0,0.9912907481,0.0008231892
Test_1426,0.0005798604,0,0.9907506704,0.002834667
Test_1427,0.0081254449,0,0.0076855682,0.9195631146
Test_1428,0.0009912736,0,0.0002027944,0.9834683537
Test_1429,0.9842899442,0,0.0058023161,0.0018287301
Test_1430,0.7793468237,0,0.0183276832,0.1018732786
Test_1431,0.9996863604,0,6.31645671091974E-05,0.0001546645
Test_1432,0.000744399,0,0.9925606847,0.0007691238
Test_1433,0.0012728616,0,0.9289849997,0.0007117014
Test_1434,0.0012436842,0,0.9964043498,0.0002925987
Test_1435,0.0002153714,0,0.0001258791,0.9959453344
Test_1436,0.0090402532,0,0.4349606931,0.0140276197
Test_1437,0.0112134609,0,0.9668207169,0.0054709367
Test_1438,0.0040487032,0,0.9772060513,0.0033392578
Test_1439,0.9976943135,0,0.0003140053,0.0008020098
Test_1440,0.0022507205,0,0.0450640582,0.0154364351
Test_1441,6.47406268399209E-05,0,0.9990280867,3.59121950168628E-05
Test_1442,0.1350413114,0,0.0384210348,0.4664246142
Test_1443,0.9986130595,0,0.0005362068,0.0004351141
Test_1444,0.0020352216,0,0.9875901937,0.0010132383
Test_1445,0.1119092703,0,0.0186336972,0.8341189623
Test_1446,0.9941482544,0,0.0018913358,0.0011691281
Test_1447,0.001406865,0,0.0006886775,0.9745205045
Test_1448,0.9743393064,0,0.0110939024,0.0067986348
Test_1449,0.0139498916,0,0.5493131876,0.0086937258
Test_1450,0.9981796145,0,0.0002239421,0.0004719483
Test_1451,0.0003407284,0,0.0002961117,0.9926605225
Test_1452,0.0002217457,0,0.0001650033,0.9983768463
Test_1453,0.0094711781,0,0.9870349765,0.0008916265
Test_1454,0.9913323522,0,0.0018530063,0.0048569506
Test_1455,0.0010549368,0,0.0036014258,0.8964425325
Test_1456,0.000121632,0,0.9979813695,8.20363857201301E-05
Test_1457,0.0003830465,0,0.9953843355,0.0002020918
Test_1458,0.0001742549,0,0.0002153938,0.9978091121
Test_1459,0.0156391896,0,0.8458402753,0.0066966387
Test_1460,0.0021461919,0,0.9865442514,0.0006038955
Test_1461,0.0004185599,0,0.9951227307,0.0004105254
Test_1462,0.0001929971,0,0.9992781878,6.98737567290664E-05
Test_1463,0.0007792974,0,0.8101891279,0.0010031214
Test_1464,0.0048769666,0,0.7184689045,0.0136421081
Test_1465,0.0002181838,0,0.9987449646,6.72653040965088E-05
Test_1466,0.9634984136,0,0.0191650875,0.0103910426
